sample_index,time_sec,predicted_ecg_rendered,marker_color_hex,marker_red_8bit,marker_green_8bit,marker_blue_8bit,jet_colormap_position_approx,jet_rgb_distance_8bit,svg_x,svg_y,svg_marker_path_id
2359,1.1795,0.025511315,#0000c4,0,0,196,0.058823529,0,396.646883,185.273037,#C0_0_93f72b35f6
2360,1.18,0.02538463,#0000b6,0,0,182,0.047058824,0,396.771719,185.294749,#C0_0_93f72b35f6
2361,1.1805,0.025251498,#0000ad,0,0,173,0.039215686,0,396.896556,185.317566,#C0_0_93f72b35f6
2362,1.181,0.025113232,#00009f,0,0,159,0.02745098,0,397.021392,185.341263,#C0_0_93f72b35f6
2363,1.1815,0.024973115,#000096,0,0,150,0.019607843,0,397.146228,185.365277,#C0_0_93f72b35f6
2364,1.182,0.024832725,#00008d,0,0,141,0.011764706,0,397.271065,185.389338,#C0_0_93f72b35f6
2365,1.1825,0.024691809,#000089,0,0,137,0.007843137,0,397.395901,185.413489,#C0_0_93f72b35f6
2366,1.183,0.024551647,#000084,0,0,132,0.003921569,0,397.520738,185.437511,#C0_0_93f72b35f6
2367,1.1835,0.024411332,#000080,0,0,128,0,0,397.645574,185.461559,#C0_0_93f72b35f6
2368,1.184,0.024268182,#000080,0,0,128,0,0,397.77041,185.486093,#C0_0_93f72b35f6
2369,1.1845,0.024120825,#000080,0,0,128,0,0,397.895247,185.511348,#C0_0_93f72b35f6
2370,1.185,0.023968613,#000084,0,0,132,0.003921569,0,398.020083,185.537435,#C0_0_93f72b35f6
2371,1.1855,0.023813122,#000089,0,0,137,0.007843137,0,398.144919,185.564084,#C0_0_93f72b35f6
2372,1.186,0.023657835,#00008d,0,0,141,0.011764706,0,398.269756,185.590698,#C0_0_93f72b35f6
2373,1.1865,0.02350392,#000092,0,0,146,0.015686275,0,398.394592,185.617077,#C0_0_93f72b35f6
2374,1.187,0.023350226,#000096,0,0,150,0.019607843,0,398.519428,185.643418,#C0_0_93f72b35f6
2375,1.1875,0.023197542,#00009b,0,0,155,0.023529412,0,398.644265,185.669586,#C0_0_93f72b35f6
2376,1.188,0.023047513,#0000a4,0,0,164,0.031372549,0,398.769101,185.695299,#C0_0_93f72b35f6
2377,1.1885,0.02289683,#0000a8,0,0,168,0.035294118,0,398.893937,185.721124,#C0_0_93f72b35f6
2378,1.189,0.022740639,#0000b2,0,0,178,0.043137255,0,399.018774,185.747893,#C0_0_93f72b35f6
2379,1.1895,0.022580031,#0000bb,0,0,187,0.050980392,0,399.14361,185.775419,#C0_0_93f72b35f6
2380,1.19,0.022417013,#0000c4,0,0,196,0.058823529,0,399.268447,185.803358,#C0_0_93f72b35f6
2381,1.1905,0.022249514,#0000cd,0,0,205,0.066666667,0,399.393283,185.832065,#C0_0_93f72b35f6
2382,1.191,0.022077173,#0000d6,0,0,214,0.074509804,0,399.518119,185.861602,#C0_0_93f72b35f6
2383,1.1915,0.021902958,#0000df,0,0,223,0.082352941,0,399.642956,185.89146,#C0_0_93f72b35f6
2384,1.192,0.02172984,#0000e8,0,0,232,0.090196078,0,399.767792,185.92113,#C0_0_93f72b35f6
2385,1.1925,0.021560714,#0000f1,0,0,241,0.098039216,0,399.892628,185.950116,#C0_0_93f72b35f6
2386,1.193,0.021397007,#0000fa,0,0,250,0.105882353,0,400.017465,185.978173,#C0_0_93f72b35f6
2387,1.1935,0.021239474,#0000ff,0,0,255,0.109803922,0,400.142301,186.005172,#C0_0_93f72b35f6
2388,1.194,0.021089964,#0000ff,0,0,255,0.109803922,0,400.267137,186.030796,#C0_0_93f72b35f6
2389,1.1945,0.020947006,#0000ff,0,0,255,0.109803922,0,400.391974,186.055297,#C0_0_93f72b35f6
2390,1.195,0.020806213,#0000ff,0,0,255,0.109803922,0,400.51681,186.079427,#C0_0_93f72b35f6
2391,1.1955,0.020667754,#0004ff,0,4,255,0.129411765,1,400.641647,186.103157,#C0_0_93f72b35f6
2392,1.196,0.020531524,#0004ff,0,4,255,0.129411765,1,400.766483,186.126505,#C0_0_93f72b35f6
2393,1.1965,0.020392178,#0000ff,0,0,255,0.109803922,0,400.891319,186.150387,#C0_0_93f72b35f6
2394,1.197,0.020248374,#0000ff,0,0,255,0.109803922,0,401.016156,186.175033,#C0_0_93f72b35f6
2395,1.1975,0.020104267,#0000ff,0,0,255,0.109803922,0,401.140992,186.199731,#C0_0_93f72b35f6
2396,1.198,0.019961986,#0000ff,0,0,255,0.109803922,0,401.265828,186.224116,#C0_0_93f72b35f6
2397,1.1985,0.019819338,#0000f6,0,0,246,0.101960784,0,401.390665,186.248564,#C0_0_93f72b35f6
2398,1.199,0.019674665,#0000e8,0,0,232,0.090196078,0,401.515501,186.273359,#C0_0_93f72b35f6
2399,1.1995,0.019530196,#0000d6,0,0,214,0.074509804,0,401.640338,186.298119,#C0_0_93f72b35f6
2400,1.2,0.019388638,#0000c8,0,0,200,0.062745098,0,401.765174,186.32238,#C0_0_93f72b35f6
2401,1.2005,0.019250372,#0000b6,0,0,182,0.047058824,0,401.89001,186.346077,#C0_0_93f72b35f6
2402,1.201,0.019115443,#0000a8,0,0,168,0.035294118,0,402.014847,186.369202,#C0_0_93f72b35f6
2403,1.2015,0.0189851,#00009b,0,0,155,0.023529412,0,402.139683,186.391541,#C0_0_93f72b35f6
2404,1.202,0.018859909,#00008d,0,0,141,0.011764706,0,402.264519,186.412997,#C0_0_93f72b35f6
2405,1.2025,0.018739537,#000089,0,0,137,0.007843137,0,402.389356,186.433627,#C0_0_93f72b35f6
2406,1.203,0.018623495,#000080,0,0,128,0,0,402.514192,186.453515,#C0_0_93f72b35f6
2407,1.2035,0.01851323,#000080,0,0,128,0,0,402.639028,186.472413,#C0_0_93f72b35f6
2408,1.204,0.018409768,#000080,0,0,128,0,0,402.763865,186.490145,#C0_0_93f72b35f6
2409,1.2045,0.018309614,#000080,0,0,128,0,0,402.888701,186.50731,#C0_0_93f72b35f6
2410,1.205,0.018210755,#000084,0,0,132,0.003921569,0,403.013538,186.524253,#C0_0_93f72b35f6
2411,1.2055,0.018115754,#000084,0,0,132,0.003921569,0,403.138374,186.540535,#C0_0_93f72b35f6
2412,1.206,0.018026534,#000089,0,0,137,0.007843137,0,403.26321,186.555826,#C0_0_93f72b35f6
2413,1.2065,0.017941667,#000089,0,0,137,0.007843137,0,403.388047,186.570371,#C0_0_93f72b35f6
2414,1.207,0.017858493,#00008d,0,0,141,0.011764706,0,403.512883,186.584626,#C0_0_93f72b35f6
2415,1.2075,0.017778749,#00008d,0,0,141,0.011764706,0,403.637719,186.598293,#C0_0_93f72b35f6
2416,1.208,0.017708913,#00008d,0,0,141,0.011764706,0,403.762556,186.610262,#C0_0_93f72b35f6
2417,1.2085,0.017651883,#00008d,0,0,141,0.011764706,0,403.887392,186.620036,#C0_0_93f72b35f6
2418,1.209,0.017603636,#00008d,0,0,141,0.011764706,0,404.012228,186.628305,#C0_0_93f72b35f6
2419,1.2095,0.017561462,#000089,0,0,137,0.007843137,0,404.137065,186.635533,#C0_0_93f72b35f6
2420,1.21,0.017528011,#000089,0,0,137,0.007843137,0,404.261901,186.641266,#C0_0_93f72b35f6
2421,1.2105,0.017503447,#000089,0,0,137,0.007843137,0,404.386737,186.645476,#C0_0_93f72b35f6
2422,1.211,0.01748432,#000089,0,0,137,0.007843137,0,404.511574,186.648754,#C0_0_93f72b35f6
2423,1.2115,0.017471041,#000089,0,0,137,0.007843137,0,404.63641,186.65103,#C0_0_93f72b35f6
2424,1.212,0.01746782,#00008d,0,0,141,0.011764706,0,404.761247,186.651582,#C0_0_93f72b35f6
2425,1.2125,0.017474606,#00008d,0,0,141,0.011764706,0,404.886083,186.650419,#C0_0_93f72b35f6
2426,1.213,0.01748694,#000092,0,0,146,0.015686275,0,405.010919,186.648305,#C0_0_93f72b35f6
2427,1.2135,0.017503208,#000092,0,0,146,0.015686275,0,405.135756,186.645517,#C0_0_93f72b35f6
2428,1.214,0.017525141,#000096,0,0,150,0.019607843,0,405.260592,186.641758,#C0_0_93f72b35f6
2429,1.2145,0.01755355,#00009b,0,0,155,0.023529412,0,405.385428,186.636889,#C0_0_93f72b35f6
2430,1.215,0.017585962,#00009f,0,0,159,0.02745098,0,405.510265,186.631334,#C0_0_93f72b35f6
2431,1.2155,0.017621123,#0000a8,0,0,168,0.035294118,0,405.635101,186.625308,#C0_0_93f72b35f6
2432,1.216,0.017659714,#0000ad,0,0,173,0.039215686,0,405.759938,186.618694,#C0_0_93f72b35f6
2433,1.2165,0.017699425,#0000b2,0,0,178,0.043137255,0,405.884774,186.611888,#C0_0_93f72b35f6
2434,1.217,0.01773888,#0000b6,0,0,182,0.047058824,0,406.00961,186.605126,#C0_0_93f72b35f6
2435,1.2175,0.017778492,#0000b6,0,0,182,0.047058824,0,406.134447,186.598337,#C0_0_93f72b35f6
2436,1.218,0.017816587,#0000bb,0,0,187,0.050980392,0,406.259283,186.591808,#C0_0_93f72b35f6
2437,1.2185,0.01785243,#0000b6,0,0,182,0.047058824,0,406.384119,186.585665,#C0_0_93f72b35f6
2438,1.219,0.017886115,#0000b2,0,0,178,0.043137255,0,406.508956,186.579892,#C0_0_93f72b35f6
2439,1.2195,0.017916339,#0000ad,0,0,173,0.039215686,0,406.633792,186.574712,#C0_0_93f72b35f6
2440,1.22,0.017945688,#0000a8,0,0,168,0.035294118,0,406.758628,186.569682,#C0_0_93f72b35f6
2441,1.2205,0.017981945,#00009f,0,0,159,0.02745098,0,406.883465,186.563468,#C0_0_93f72b35f6
2442,1.221,0.018028874,#00009b,0,0,155,0.023529412,0,407.008301,186.555425,#C0_0_93f72b35f6
2443,1.2215,0.018084946,#000096,0,0,150,0.019607843,0,407.133138,186.545815,#C0_0_93f72b35f6
2444,1.222,0.018150015,#000092,0,0,146,0.015686275,0,407.257974,186.534663,#C0_0_93f72b35f6
2445,1.2225,0.018224817,#000092,0,0,146,0.015686275,0,407.38281,186.521843,#C0_0_93f72b35f6
2446,1.223,0.018309001,#000096,0,0,150,0.019607843,0,407.507647,186.507415,#C0_0_93f72b35f6
2447,1.2235,0.018400537,#00009b,0,0,155,0.023529412,0,407.632483,186.491727,#C0_0_93f72b35f6
2448,1.224,0.018497313,#0000a4,0,0,164,0.031372549,0,407.757319,186.475141,#C0_0_93f72b35f6
2449,1.2245,0.018599544,#0000ad,0,0,173,0.039215686,0,407.882156,186.45762,#C0_0_93f72b35f6
2450,1.225,0.018704873,#0000bb,0,0,187,0.050980392,0,408.006992,186.439568,#C0_0_93f72b35f6
2451,1.2255,0.018810657,#0000c8,0,0,200,0.062745098,0,408.131828,186.421438,#C0_0_93f72b35f6
2452,1.226,0.018920106,#0000da,0,0,218,0.078431373,0,408.256665,186.40268,#C0_0_93f72b35f6
2453,1.2265,0.019035722,#0000e8,0,0,232,0.090196078,0,408.381501,186.382865,#C0_0_93f72b35f6
2454,1.227,0.019155166,#0000fa,0,0,250,0.105882353,0,408.506338,186.362394,#C0_0_93f72b35f6
2455,1.2275,0.019276202,#0000ff,0,0,255,0.109803922,0,408.631174,186.34165,#C0_0_93f72b35f6
2456,1.228,0.019402875,#0008ff,0,8,255,0.133333333,0,408.75601,186.31994,#C0_0_93f72b35f6
2457,1.2285,0.019541638,#0018ff,0,24,255,0.149019608,0,408.880847,186.296158,#C0_0_93f72b35f6
2458,1.229,0.01969389,#0024ff,0,36,255,0.160784314,1,409.005683,186.270064,#C0_0_93f72b35f6
2459,1.2295,0.019858413,#0030ff,0,48,255,0.17254902,0,409.130519,186.241867,#C0_0_93f72b35f6
2460,1.23,0.020034827,#0038ff,0,56,255,0.180392157,0,409.255356,186.211632,#C0_0_93f72b35f6
2461,1.2305,0.020224207,#003cff,0,60,255,0.184313725,1,409.380192,186.179175,#C0_0_93f72b35f6
2462,1.231,0.020425512,#0040ff,0,64,255,0.188235294,0,409.505028,186.144674,#C0_0_93f72b35f6
2463,1.2315,0.020635535,#0040ff,0,64,255,0.188235294,0,409.629865,186.108679,#C0_0_93f72b35f6
2464,1.232,0.020856492,#003cff,0,60,255,0.184313725,1,409.754701,186.07081,#C0_0_93f72b35f6
2465,1.2325,0.021091779,#003cff,0,60,255,0.184313725,1,409.879538,186.030485,#C0_0_93f72b35f6
2466,1.233,0.021339867,#0034ff,0,52,255,0.176470588,1,410.004374,185.987966,#C0_0_93f72b35f6
2467,1.2335,0.021599742,#0030ff,0,48,255,0.17254902,0,410.12921,185.943427,#C0_0_93f72b35f6
2468,1.234,0.021872588,#0028ff,0,40,255,0.164705882,0,410.254047,185.896665,#C0_0_93f72b35f6
2469,1.2345,0.022159151,#0024ff,0,36,255,0.160784314,1,410.378883,185.847552,#C0_0_93f72b35f6
2470,1.235,0.022457745,#001cff,0,28,255,0.152941176,1,410.503719,185.796377,#C0_0_93f72b35f6
2471,1.2355,0.022766417,#0018ff,0,24,255,0.149019608,0,410.628556,185.743475,#C0_0_93f72b35f6
2472,1.236,0.023089167,#0014ff,0,20,255,0.145098039,1,410.753392,185.68816,#C0_0_93f72b35f6
2473,1.2365,0.023433827,#0010ff,0,16,255,0.141176471,0,410.878228,185.62909,#C0_0_93f72b35f6
2474,1.237,0.023803232,#000cff,0,12,255,0.137254902,1,411.003065,185.565779,#C0_0_93f72b35f6
2475,1.2375,0.024196326,#0008ff,0,8,255,0.133333333,0,411.127901,185.498408,#C0_0_93f72b35f6
2476,1.238,0.024615123,#0008ff,0,8,255,0.133333333,0,411.252738,185.426632,#C0_0_93f72b35f6
2477,1.2385,0.025060975,#0008ff,0,8,255,0.133333333,0,411.377574,185.350219,#C0_0_93f72b35f6
2478,1.239,0.025530394,#0008ff,0,8,255,0.133333333,0,411.50241,185.269767,#C0_0_93f72b35f6
2479,1.2395,0.026019809,#0008ff,0,8,255,0.133333333,0,411.627247,185.185888,#C0_0_93f72b35f6
2480,1.24,0.026532569,#000cff,0,12,255,0.137254902,1,411.752083,185.098008,#C0_0_93f72b35f6
2481,1.2405,0.027077863,#0010ff,0,16,255,0.141176471,0,411.876919,185.004552,#C0_0_93f72b35f6
2482,1.241,0.027657414,#0014ff,0,20,255,0.145098039,1,412.001756,184.905225,#C0_0_93f72b35f6
2483,1.2415,0.028267573,#0018ff,0,24,255,0.149019608,0,412.126592,184.800652,#C0_0_93f72b35f6
2484,1.242,0.0289085,#001cff,0,28,255,0.152941176,1,412.251428,184.690806,#C0_0_93f72b35f6
2485,1.2425,0.029578524,#0020ff,0,32,255,0.156862745,0,412.376265,184.575973,#C0_0_93f72b35f6
2486,1.243,0.030276176,#0024ff,0,36,255,0.160784314,1,412.501101,184.456405,#C0_0_93f72b35f6
2487,1.2435,0.031001029,#0028ff,0,40,255,0.164705882,0,412.625938,184.332175,#C0_0_93f72b35f6
2488,1.244,0.031753937,#0028ff,0,40,255,0.164705882,0,412.750774,184.203137,#C0_0_93f72b35f6
2489,1.2445,0.032538603,#0028ff,0,40,255,0.164705882,0,412.87561,184.068656,#C0_0_93f72b35f6
2490,1.245,0.033351573,#0028ff,0,40,255,0.164705882,0,413.000447,183.929324,#C0_0_93f72b35f6
2491,1.2455,0.034187287,#0028ff,0,40,255,0.164705882,0,413.125283,183.786094,#C0_0_93f72b35f6
2492,1.246,0.035045915,#0024ff,0,36,255,0.160784314,1,413.250119,183.638937,#C0_0_93f72b35f6
2493,1.2465,0.035927164,#001cff,0,28,255,0.152941176,1,413.374956,183.487903,#C0_0_93f72b35f6
2494,1.247,0.036830077,#0014ff,0,20,255,0.145098039,1,413.499792,183.333156,#C0_0_93f72b35f6
2495,1.2475,0.037753832,#0008ff,0,8,255,0.133333333,0,413.624628,183.174837,#C0_0_93f72b35f6
2496,1.248,0.038696941,#0000ff,0,0,255,0.109803922,0,413.749465,183.013201,#C0_0_93f72b35f6
2497,1.2485,0.039658062,#0000fa,0,0,250,0.105882353,0,413.874301,182.848478,#C0_0_93f72b35f6
2498,1.249,0.040632755,#0000ed,0,0,237,0.094117647,0,413.999138,182.681429,#C0_0_93f72b35f6
2499,1.2495,0.041613679,#0000df,0,0,223,0.082352941,0,414.123974,182.513312,#C0_0_93f72b35f6
2500,1.25,0.042595321,#0000d1,0,0,209,0.070588235,0,414.24881,182.345072,#C0_0_93f72b35f6
2501,1.2505,0.043576654,#0000c8,0,0,200,0.062745098,0,414.373647,182.176885,#C0_0_93f72b35f6
2502,1.251,0.044560105,#0000bf,0,0,191,0.054901961,0,414.498483,182.008335,#C0_0_93f72b35f6
2503,1.2515,0.045545084,#0000bb,0,0,187,0.050980392,0,414.623319,181.839523,#C0_0_93f72b35f6
2504,1.252,0.046523651,#0000b6,0,0,182,0.047058824,0,414.748156,181.67181,#C0_0_93f72b35f6
2505,1.2525,0.04748755,#0000b6,0,0,182,0.047058824,0,414.872992,181.506611,#C0_0_93f72b35f6
2506,1.253,0.048437246,#0000b6,0,0,182,0.047058824,0,414.997828,181.343846,#C0_0_93f72b35f6
2507,1.2535,0.049374544,#0000b6,0,0,182,0.047058824,0,415.122665,181.183206,#C0_0_93f72b35f6
2508,1.254,0.050295458,#0000b6,0,0,182,0.047058824,0,415.247501,181.025374,#C0_0_93f72b35f6
2509,1.2545,0.051198528,#0000b6,0,0,182,0.047058824,0,415.372338,180.8706,#C0_0_93f72b35f6
2510,1.255,0.052083622,#0000b6,0,0,182,0.047058824,0,415.497174,180.718907,#C0_0_93f72b35f6
2511,1.2555,0.052947151,#0000b6,0,0,182,0.047058824,0,415.62201,180.57091,#C0_0_93f72b35f6
2512,1.256,0.05378863,#0000b6,0,0,182,0.047058824,0,415.746847,180.426692,#C0_0_93f72b35f6
2513,1.2565,0.054611356,#0000b6,0,0,182,0.047058824,0,415.871683,180.285688,#C0_0_93f72b35f6
2514,1.257,0.055419764,#0000b6,0,0,182,0.047058824,0,415.996519,180.147138,#C0_0_93f72b35f6
2515,1.2575,0.056216414,#0000b2,0,0,178,0.043137255,0,416.121356,180.010603,#C0_0_93f72b35f6
2516,1.258,0.056999569,#0000b2,0,0,178,0.043137255,0,416.246192,179.876381,#C0_0_93f72b35f6
2517,1.2585,0.057767442,#0000ad,0,0,173,0.039215686,0,416.371028,179.744778,#C0_0_93f72b35f6
2518,1.259,0.058519708,#0000a8,0,0,168,0.035294118,0,416.495865,179.61585,#C0_0_93f72b35f6
2519,1.2595,0.059254154,#0000a4,0,0,164,0.031372549,0,416.620701,179.489976,#C0_0_93f72b35f6
2520,1.26,0.059963341,#00009f,0,0,159,0.02745098,0,416.745538,179.368431,#C0_0_93f72b35f6
2521,1.2605,0.060639387,#00009b,0,0,155,0.023529412,0,416.870374,179.252566,#C0_0_93f72b35f6
2522,1.261,0.061280354,#000096,0,0,150,0.019607843,0,416.99521,179.142713,#C0_0_93f72b35f6
2523,1.2615,0.061886219,#000092,0,0,146,0.015686275,0,417.120047,179.038876,#C0_0_93f72b35f6
2524,1.262,0.062457998,#00008d,0,0,141,0.011764706,0,417.244883,178.940881,#C0_0_93f72b35f6
2525,1.2625,0.062996559,#000089,0,0,137,0.007843137,0,417.369719,178.848579,#C0_0_93f72b35f6
2526,1.263,0.063498501,#000089,0,0,137,0.007843137,0,417.494556,178.762553,#C0_0_93f72b35f6
2527,1.2635,0.063962949,#000089,0,0,137,0.007843137,0,417.619392,178.682953,#C0_0_93f72b35f6
2528,1.264,0.064399098,#000084,0,0,132,0.003921569,0,417.744228,178.608203,#C0_0_93f72b35f6
2529,1.2645,0.064824447,#000089,0,0,137,0.007843137,0,417.869065,178.535304,#C0_0_93f72b35f6
2530,1.265,0.065248909,#000089,0,0,137,0.007843137,0,417.993901,178.462557,#C0_0_93f72b35f6
2531,1.2655,0.065672012,#000089,0,0,137,0.007843137,0,418.118738,178.390043,#C0_0_93f72b35f6
2532,1.266,0.066091392,#000089,0,0,137,0.007843137,0,418.243574,178.318167,#C0_0_93f72b35f6
2533,1.2665,0.066500386,#000089,0,0,137,0.007843137,0,418.36841,178.248071,#C0_0_93f72b35f6
2534,1.267,0.066896841,#000089,0,0,137,0.007843137,0,418.493247,178.180124,#C0_0_93f72b35f6
2535,1.2675,0.067284159,#00008d,0,0,141,0.011764706,0,418.618083,178.113743,#C0_0_93f72b35f6
2536,1.268,0.06766091,#00008d,0,0,141,0.011764706,0,418.742919,178.049173,#C0_0_93f72b35f6
2537,1.2685,0.068023775,#000089,0,0,137,0.007843137,0,418.867756,177.986983,#C0_0_93f72b35f6
2538,1.269,0.068369992,#000089,0,0,137,0.007843137,0,418.992592,177.927646,#C0_0_93f72b35f6
2539,1.2695,0.068699132,#000089,0,0,137,0.007843137,0,419.117428,177.871236,#C0_0_93f72b35f6
2540,1.27,0.069014227,#000089,0,0,137,0.007843137,0,419.242265,177.817233,#C0_0_93f72b35f6
2541,1.2705,0.069315021,#000089,0,0,137,0.007843137,0,419.367101,177.765681,#C0_0_93f72b35f6
2542,1.271,0.06959953,#000089,0,0,137,0.007843137,0,419.491938,177.71692,#C0_0_93f72b35f6
2543,1.2715,0.069866891,#000089,0,0,137,0.007843137,0,419.616774,177.671098,#C0_0_93f72b35f6
2544,1.272,0.070109443,#000089,0,0,137,0.007843137,0,419.74161,177.629528,#C0_0_93f72b35f6
2545,1.2725,0.070314296,#000089,0,0,137,0.007843137,0,419.866447,177.594419,#C0_0_93f72b35f6
2546,1.273,0.070476928,#000089,0,0,137,0.007843137,0,419.991283,177.566546,#C0_0_93f72b35f6
2547,1.2735,0.070599097,#000089,0,0,137,0.007843137,0,420.116119,177.545608,#C0_0_93f72b35f6
2548,1.274,0.070681665,#000089,0,0,137,0.007843137,0,420.240956,177.531457,#C0_0_93f72b35f6
2549,1.2745,0.070728944,#000089,0,0,137,0.007843137,0,420.365792,177.523354,#C0_0_93f72b35f6
2550,1.275,0.070745497,#000089,0,0,137,0.007843137,0,420.490628,177.520517,#C0_0_93f72b35f6
2551,1.2755,0.07073276,#000089,0,0,137,0.007843137,0,420.615465,177.5227,#C0_0_93f72b35f6
2552,1.276,0.070689133,#000089,0,0,137,0.007843137,0,420.740301,177.530177,#C0_0_93f72b35f6
2553,1.2765,0.070611163,#000089,0,0,137,0.007843137,0,420.865138,177.54354,#C0_0_93f72b35f6
2554,1.277,0.0704992,#000089,0,0,137,0.007843137,0,420.989974,177.562729,#C0_0_93f72b35f6
2555,1.2775,0.070351312,#000089,0,0,137,0.007843137,0,421.11481,177.588075,#C0_0_93f72b35f6
2556,1.278,0.070163409,#000089,0,0,137,0.007843137,0,421.239647,177.620279,#C0_0_93f72b35f6
2557,1.2785,0.069939727,#000089,0,0,137,0.007843137,0,421.364483,177.658615,#C0_0_93f72b35f6
2558,1.279,0.069687087,#000089,0,0,137,0.007843137,0,421.489319,177.701914,#C0_0_93f72b35f6
2559,1.2795,0.069409649,#000089,0,0,137,0.007843137,0,421.614156,177.749463,#C0_0_93f72b35f6
2560,1.28,0.069108645,#000089,0,0,137,0.007843137,0,421.738992,177.801051,#C0_0_93f72b35f6
2561,1.2805,0.06878212,#000089,0,0,137,0.007843137,0,421.863828,177.857013,#C0_0_93f72b35f6
2562,1.281,0.06842939,#000089,0,0,137,0.007843137,0,421.988665,177.917466,#C0_0_93f72b35f6
2563,1.2815,0.06805055,#000089,0,0,137,0.007843137,0,422.113501,177.982394,#C0_0_93f72b35f6
2564,1.282,0.067646329,#000089,0,0,137,0.007843137,0,422.238338,178.051672,#C0_0_93f72b35f6
2565,1.2825,0.067219405,#000089,0,0,137,0.007843137,0,422.363174,178.124841,#C0_0_93f72b35f6
2566,1.283,0.066771253,#000089,0,0,137,0.007843137,0,422.48801,178.201648,#C0_0_93f72b35f6
2567,1.2835,0.066302004,#000089,0,0,137,0.007843137,0,422.612847,178.282071,#C0_0_93f72b35f6
2568,1.284,0.065816778,#000089,0,0,137,0.007843137,0,422.737683,178.365232,#C0_0_93f72b35f6
2569,1.2845,0.065327433,#000089,0,0,137,0.007843137,0,422.862519,178.449099,#C0_0_93f72b35f6
2570,1.285,0.064842132,#000089,0,0,137,0.007843137,0,422.987356,178.532273,#C0_0_93f72b35f6
2571,1.2855,0.064361452,#000089,0,0,137,0.007843137,0,423.112192,178.614655,#C0_0_93f72b35f6
2572,1.286,0.063884168,#000089,0,0,137,0.007843137,0,423.237028,178.696455,#C0_0_93f72b35f6
2573,1.2865,0.063407753,#000089,0,0,137,0.007843137,0,423.361865,178.778106,#C0_0_93f72b35f6
2574,1.287,0.062930766,#000089,0,0,137,0.007843137,0,423.486701,178.859855,#C0_0_93f72b35f6
2575,1.2875,0.062452285,#000089,0,0,137,0.007843137,0,423.611538,178.94186,#C0_0_93f72b35f6
2576,1.288,0.061965677,#000089,0,0,137,0.007843137,0,423.736374,179.025258,#C0_0_93f72b35f6
2577,1.2885,0.061466273,#000089,0,0,137,0.007843137,0,423.86121,179.110849,#C0_0_93f72b35f6
2578,1.289,0.060953998,#000089,0,0,137,0.007843137,0,423.986047,179.198646,#C0_0_93f72b35f6
2579,1.2895,0.060424632,#000089,0,0,137,0.007843137,0,424.110883,179.289372,#C0_0_93f72b35f6
2580,1.29,0.059878667,#000089,0,0,137,0.007843137,0,424.235719,179.382943,#C0_0_93f72b35f6
2581,1.2905,0.05932217,#000089,0,0,137,0.007843137,0,424.360556,179.478319,#C0_0_93f72b35f6
2582,1.291,0.058753256,#000089,0,0,137,0.007843137,0,424.485392,179.575823,#C0_0_93f72b35f6
2583,1.2915,0.05816797,#000089,0,0,137,0.007843137,0,424.610228,179.676133,#C0_0_93f72b35f6
2584,1.292,0.057565653,#000089,0,0,137,0.007843137,0,424.735065,179.779362,#C0_0_93f72b35f6
2585,1.2925,0.05694551,#000089,0,0,137,0.007843137,0,424.859901,179.885646,#C0_0_93f72b35f6
2586,1.293,0.056306737,#000089,0,0,137,0.007843137,0,424.984737,179.995123,#C0_0_93f72b35f6
2587,1.2935,0.055648884,#000089,0,0,137,0.007843137,0,425.109574,180.10787,#C0_0_93f72b35f6
2588,1.294,0.054973666,#000089,0,0,137,0.007843137,0,425.23441,180.223593,#C0_0_93f72b35f6
2589,1.2945,0.054283448,#000089,0,0,137,0.007843137,0,425.359247,180.341887,#C0_0_93f72b35f6
2590,1.295,0.053578666,#000089,0,0,137,0.007843137,0,425.484083,180.462677,#C0_0_93f72b35f6
2591,1.2955,0.052857832,#000089,0,0,137,0.007843137,0,425.608919,180.586218,#C0_0_93f72b35f6
2592,1.296,0.052121408,#000089,0,0,137,0.007843137,0,425.733756,180.712431,#C0_0_93f72b35f6
2593,1.2965,0.051374318,#000089,0,0,137,0.007843137,0,425.858592,180.840472,#C0_0_93f72b35f6
2594,1.297,0.050620658,#000089,0,0,137,0.007843137,0,425.983428,180.969639,#C0_0_93f72b35f6
2595,1.2975,0.049862051,#000089,0,0,137,0.007843137,0,426.108265,181.099654,#C0_0_93f72b35f6
2596,1.298,0.049100111,#000089,0,0,137,0.007843137,0,426.233101,181.23024,#C0_0_93f72b35f6
2597,1.2985,0.048335371,#000089,0,0,137,0.007843137,0,426.357938,181.361306,#C0_0_93f72b35f6
2598,1.299,0.047566173,#000089,0,0,137,0.007843137,0,426.482774,181.493136,#C0_0_93f72b35f6
2599,1.2995,0.046789162,#000089,0,0,137,0.007843137,0,426.60761,181.626305,#C0_0_93f72b35f6
